DATA_BASE;DIST;TUC;A1;SITCONT;SIT_ATIV;PROPRIEDADE;QTD;SOMA_REDE_KM
2022/12/31 00:00:00.000000000;6585.0;340;01;RT ;  ;PD;48;0.0
2022/12/31 00:00:00.000000000;6587.0;0.0;0;0  ;  ;0 ;81;0.0
2022/12/31 00:00:00.000000000;6587.0;0.0;0;0  ;  ;CS;1;0.0
2022/12/31 00:00:00.000000000;6587.0;0.0;0;0  ;  ;O ;62466;2276.97158
2022/12/31 00:00:00.000000000;6587.0;0.0;0;0  ;  ;PD;12;0.469364
2022/12/31 00:00:00.000000000;6587.0;0.0;0;0  ;AT;O ;22093;0.0
2022/12/31 00:00:00.000000000;6587.0;0.0;0;0  ;AT;PD;120708;0.0
2022/12/31 00:00:00.000000000;6587.0;0.0;0;AT1;  ;O ;8544;226.669091
2022/12/31 00:00:00.000000000;6587.0;0.0;0;AT1;  ;PD;6946;471.717424
2022/12/31 00:00:00.000000000;6587.0;0.0;0;COM;  ;O ;17;0.277954
2022/12/31 00:00:00.000000000;6587.0;0.0;0;COM;  ;PD;3143;0.0
2022/12/31 00:00:00.000000000;6587.0;0.0;0;COM;AT;O ;2553;0.0
2022/12/31 00:00:00.000000000;6587.0;0.0;0;COM;AT;PD;336585;0.0
2022/12/31 00:00:00.000000000;6587.0;0.0;0;SF ;  ;O ;584;16.360457
2022/12/31 00:00:00.000000000;6587.0;0.0;0;SF ;  ;PD;367;19.488731
2022/12/31 00:00:00.000000000;6587.0;0.0;3;0  ;AT;PD;2;0.0
2022/12/31 00:00:00.000000000;6587.0;135;1;AT1;  ;PD;88;0.0
2022/12/31 00:00:00.000000000;6587.0;135;2;AT1;  ;PD;16;0.0
2022/12/31 00:00:00.000000000;6587.0;160;0;AT1;AT;PD;102;0.0
2022/12/31 00:00:00.000000000;6587.0;160;1;AT1;AT;O ;30;0.0
2022/12/31 00:00:00.000000000;6587.0;160;1;AT1;AT;PD;62510;0.0
2022/12/31 00:00:00.000000000;6587.0;160;1;RT ;AT;PD;147;0.0
2022/12/31 00:00:00.000000000;6587.0;160;1;SF ;AT;PD;831;0.0
2022/12/31 00:00:00.000000000;6587.0;160;2;AT1;AT;PD;99;0.0
2022/12/31 00:00:00.000000000;6587.0;160;3;AT1;AT;PD;2639;0.0
2022/12/31 00:00:00.000000000;6587.0;160;4;AT1;AT;PD;4210;0.0
2022/12/31 00:00:00.000000000;6587.0;160;4;SF ;AT;PD;26;0.0
2022/12/31 00:00:00.000000000;6587.0;160;6;AT1;AT;PD;266;0.0
2022/12/31 00:00:00.000000000;6587.0;160;10;AT1;AT;PD;2539;0.0
2022/12/31 00:00:00.000000000;6587.0;160;12;AT1;AT;PD;2005;0.0
2022/12/31 00:00:00.000000000;6587.0;160;12;SF ;AT;PD;2;0.0
2022/12/31 00:00:00.000000000;6587.0;160;15;AT1;AT;PD;3;0.0
2022/12/31 00:00:00.000000000;6587.0;190.0;2;0  ;  ;PD;33817;1121.162877
2022/12/31 00:00:00.000000000;6587.0;190.0;2;AT1;  ;PD;5164132;152650.54004
2022/12/31 00:00:00.000000000;6587.0;190.0;2;COM;  ;PD;45759;913.7579920000001
2022/12/31 00:00:00.000000000;6587.0;190.0;2;SF ;  ;PD;112038;3295.915714
2022/12/31 00:00:00.000000000;6587.0;210;1;AT1;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6587.0;210;2;AT1;AT;PD;425;0.0
2022/12/31 00:00:00.000000000;6587.0;255;1;AT1;  ;0 ;126;0.0
2022/12/31 00:00:00.000000000;6587.0;255;1;AT1;  ;PD;303678;0.0
2022/12/31 00:00:00.000000000;6587.0;255;1;SF ;  ;0 ;12;0.0
2022/12/31 00:00:00.000000000;6587.0;255;1;SF ;  ;PD;9981;0.0
2022/12/31 00:00:00.000000000;6587.0;255;2;AT1;  ;PD;7412;0.0
2022/12/31 00:00:00.000000000;6587.0;295;1;AT1;  ;PD;289309;0.0
2022/12/31 00:00:00.000000000;6587.0;295;1;SF ;  ;PD;19669;0.0
2022/12/31 00:00:00.000000000;6587.0;295;11;AT1;  ;PD;593928;0.0
2022/12/31 00:00:00.000000000;6587.0;295;13;AT1;  ;PD;467;0.0
2022/12/31 00:00:00.000000000;6587.0;345;1;AT1;AT;O ;1;0.0
2022/12/31 00:00:00.000000000;6587.0;345;1;AT1;AT;PD;3080;0.0
2022/12/31 00:00:00.000000000;6587.0;345;1;RT ;AT;PD;8;0.0
2022/12/31 00:00:00.000000000;6587.0;565;1;AT1;AT;O ;36;0.0
2022/12/31 00:00:00.000000000;6587.0;565;1;AT1;AT;PD;194613;0.0
2022/12/31 00:00:00.000000000;6587.0;565;1;SF ;AT;PD;1917;0.0
2022/12/31 00:00:00.000000000;6587.0;565;3;AT1;AT;O ;2;0.0
2022/12/31 00:00:00.000000000;6587.0;565;3;AT1;AT;PD;50;0.0
2022/12/31 00:00:00.000000000;6587.0;565;3;SF ;AT;O ;2;0.0
2022/12/31 00:00:00.000000000;6587.0;565;3;SF ;AT;PD;18;0.0
2022/12/31 00:00:00.000000000;6587.0;570;1;AT1;AT;PD;189;0.0
2022/12/31 00:00:00.000000000;6587.0;570;1;RT ;AT;PD;23;0.0
2022/12/31 00:00:00.000000000;6587.0;575;1;AT1;  ;PD;2451;0.0
2022/12/31 00:00:00.000000000;6587.0;575;1;RT ;  ;PD;16;0.0
2022/12/31 00:00:00.000000000;6587.0;575;2;AT1;  ;PD;1720;0.0
2022/12/31 00:00:00.000000000;6587.0;575;12;AT1;  ;PD;237;0.0
2022/12/31 00:00:00.000000000;6587.0;575;12;RT ;  ;PD;2;0.0
2022/12/31 00:00:00.000000000;6587.0;575;20;AT1;  ;PD;33;0.0
2022/12/31 00:00:00.000000000;6587.0;   ;  ;   ;AT;  ;1053417;0.0
2022/12/31 00:00:00.000000000;6587.0;   ;  ;   ;DS;  ;150059;0.0
2022/12/31 00:00:00.000000000;6587.0;   ;  ;   ;;  ;161;0.0
2022/12/31 00:00:00.000000000;6587.0;000;00;0  ;  ;0 ;44;0.0
2022/12/31 00:00:00.000000000;6587.0;000;00;0  ;  ;O ;12832;794.318256
2022/12/31 00:00:00.000000000;6587.0;000;00;0  ;AT;O ;250;0.0
2022/12/31 00:00:00.000000000;6587.0;000;00;0  ;AT;PD;37;0.0
2022/12/31 00:00:00.000000000;6587.0;000;00;AT1;  ;O ;181;18.140176
2022/12/31 00:00:00.000000000;6587.0;000;00;AT1;  ;PD;1509;95.98986
2022/12/31 00:00:00.000000000;6587.0;000;00;COM;  ;O ;8;1.102748
2022/12/31 00:00:00.000000000;6587.0;000;00;COM;  ;PD;588;0.0223
2022/12/31 00:00:00.000000000;6587.0;000;00;COM;AT;PD;2375;0.0
2022/12/31 00:00:00.000000000;6587.0;000;00;SF ;  ;PD;4;0.189984
2022/12/31 00:00:00.000000000;6587.0;125;01;AT1;  ;PD;4;0.0
2022/12/31 00:00:00.000000000;6587.0;125;02;AT1;  ;O ;119;0.0
2022/12/31 00:00:00.000000000;6587.0;125;02;AT1;  ;PD;3582;0.0
2022/12/31 00:00:00.000000000;6587.0;125;02;SF ;  ;O ;76;0.0
2022/12/31 00:00:00.000000000;6587.0;125;02;SF ;  ;PD;181;0.0
2022/12/31 00:00:00.000000000;6587.0;160;01;AT1;AT;O ;1;0.0
2022/12/31 00:00:00.000000000;6587.0;160;01;AT1;AT;PD;2000;0.0
2022/12/31 00:00:00.000000000;6587.0;160;01;RT ;AT;PD;25;0.0
2022/12/31 00:00:00.000000000;6587.0;160;01;SF ;AT;PD;3;0.0
2022/12/31 00:00:00.000000000;6587.0;160;02;AT1;AT;PD;106;0.0
2022/12/31 00:00:00.000000000;6587.0;160;02;RT ;AT;PD;3;0.0
2022/12/31 00:00:00.000000000;6587.0;160;03;AT1;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6587.0;160;04;SF ;AT;PD;3;0.0
2022/12/31 00:00:00.000000000;6587.0;160;06;AT1;AT;PD;4;0.0
2022/12/31 00:00:00.000000000;6587.0;190;01;0  ;  ;PD;245;13.527836
2022/12/31 00:00:00.000000000;6587.0;190;01;AT1;  ;PD;40798;6763.53587
2022/12/31 00:00:00.000000000;6587.0;190;01;COM;  ;PD;200;6.875205
2022/12/31 00:00:00.000000000;6587.0;190;02;0  ;  ;PD;2167;36.463782
2022/12/31 00:00:00.000000000;6587.0;190;02;AT1;  ;PD;864593;19135.3984
2022/12/31 00:00:00.000000000;6587.0;190;02;COM;  ;PD;940;30.455306
2022/12/31 00:00:00.000000000;6587.0;190;02;SF ;  ;PD;17683;386.624922
2022/12/31 00:00:00.000000000;6587.0;210;01;AT1;AT;O ;5;0.0
2022/12/31 00:00:00.000000000;6587.0;210;01;AT1;AT;PD;583;0.0
2022/12/31 00:00:00.000000000;6587.0;210;01;RT ;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6587.0;210;02;AT1;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6587.0;210;02;RT ;AT;PD;2;0.0
2022/12/31 00:00:00.000000000;6587.0;255;01;AT1;  ;0 ;86;0.0
2022/12/31 00:00:00.000000000;6587.0;255;01;AT1;  ;PD;68823;0.0
2022/12/31 00:00:00.000000000;6587.0;255;01;SF ;  ;0 ;2;0.0
2022/12/31 00:00:00.000000000;6587.0;255;01;SF ;  ;PD;2306;0.0
2022/12/31 00:00:00.000000000;6587.0;255;02;AT1;  ;PD;1925;0.0
2022/12/31 00:00:00.000000000;6587.0;340;01;AT1;  ;O ;9;0.0
2022/12/31 00:00:00.000000000;6587.0;340;01;AT1;  ;PD;1141;0.0
2022/12/31 00:00:00.000000000;6587.0;340;01;RT ;  ;PD;8;0.0
2022/12/31 00:00:00.000000000;6587.0;340;01;SF ;  ;PD;2;0.0
2022/12/31 00:00:00.000000000;6587.0;345;01;AT1;AT;PD;16;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;0;0  ;  ;0 ;162;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;0;0  ;  ;CS;1;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;0;0  ;  ;O ;64614;1176.847832
2022/12/31 00:00:00.000000000;6600.0;0.0;0;0  ;  ;OD;346;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;0;0  ;  ;PD;10850;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;0;0  ;AT;O ;50766;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;0;0  ;AT;OD;765;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;0;0  ;AT;PD;184646;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;0;AT1;  ;O ;21292;967.417406
2022/12/31 00:00:00.000000000;6600.0;0.0;0;AT1;  ;OD;15;0.234314
2022/12/31 00:00:00.000000000;6600.0;0.0;0;COM;AT;O ;2214;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;0;COM;AT;OD;1432;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;0;COM;AT;PD;545079;0.0
2022/12/31 00:00:00.000000000;6600.0;0.0;2;0  ;  ;PD;10;0.128685
2022/12/31 00:00:00.000000000;6600.0;0.0;2;AT1;  ;PD;133;3.785904
2022/12/31 00:00:00.000000000;6600.0;135;1;AT1;  ;PD;4;0.0
2022/12/31 00:00:00.000000000;6600.0;135;2;AT1;  ;PD;207;0.0
2022/12/31 00:00:00.000000000;6600.0;135;2;RT ;  ;PD;6;0.0
2022/12/31 00:00:00.000000000;6600.0;160;1;AT1;AT;O ;7;0.0
2022/12/31 00:00:00.000000000;6600.0;160;1;AT1;AT;OD;63;0.0
2022/12/31 00:00:00.000000000;6600.0;160;1;AT1;AT;PD;82632;0.0
2022/12/31 00:00:00.000000000;6600.0;160;1;RT ;AT;PD;343;0.0
2022/12/31 00:00:00.000000000;6600.0;160;2;AT1;AT;PD;24;0.0
2022/12/31 00:00:00.000000000;6600.0;160;3;AT1;AT;PD;117;0.0
2022/12/31 00:00:00.000000000;6600.0;160;4;AT1;AT;PD;2040;0.0
2022/12/31 00:00:00.000000000;6600.0;160;6;AT1;AT;PD;265;0.0
2022/12/31 00:00:00.000000000;6600.0;160;6;RT ;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6600.0;160;10;AT1;AT;PD;1450;0.0
2022/12/31 00:00:00.000000000;6600.0;160;12;AT1;AT;O ;6;0.0
2022/12/31 00:00:00.000000000;6600.0;160;12;AT1;AT;PD;2585;0.0
2022/12/31 00:00:00.000000000;6600.0;160;12;RT ;AT;PD;49;0.0
2022/12/31 00:00:00.000000000;6600.0;190.0;0;0  ;  ;PD;3;0.04065
2022/12/31 00:00:00.000000000;6600.0;190.0;0;AT1;  ;PD;138;4.542481
2022/12/31 00:00:00.000000000;6600.0;190.0;2;   ;  ;PD;1025;28.180705
2022/12/31 00:00:00.000000000;6600.0;190.0;2;0  ;  ;PD;526523;10429.196497
2022/12/31 00:00:00.000000000;6600.0;190.0;2;AT1;  ;O ;5;0.015
2022/12/31 00:00:00.000000000;6600.0;190.0;2;AT1;  ;PD;11823037;411895.261821
2022/12/31 00:00:00.000000000;6600.0;210;1;AT1;AT;PD;4;0.0
2022/12/31 00:00:00.000000000;6600.0;210;1;RT ;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6600.0;210;2;AT1;AT;O ;1;0.0
2022/12/31 00:00:00.000000000;6600.0;210;2;AT1;AT;PD;221;0.0
2022/12/31 00:00:00.000000000;6600.0;210;2;RT ;AT;PD;15;0.0
2022/12/31 00:00:00.000000000;6600.0;255;1;AT1;  ;PD;803698;0.0
2022/12/31 00:00:00.000000000;6600.0;255;2;AT1;  ;PD;15102;0.0
2022/12/31 00:00:00.000000000;6600.0;295;1;AT1;  ;PD;493045;0.0
2022/12/31 00:00:00.000000000;6600.0;295;11;AT1;  ;PD;1232496;0.0
2022/12/31 00:00:00.000000000;6600.0;295;13;AT1;  ;PD;253;0.0
2022/12/31 00:00:00.000000000;6600.0;345;1;AT1;AT;PD;4343;0.0
2022/12/31 00:00:00.000000000;6600.0;345;1;RT ;AT;PD;52;0.0
2022/12/31 00:00:00.000000000;6600.0;545;1;AT1;AT;PD;2;0.0
2022/12/31 00:00:00.000000000;6600.0;565;1;0  ;AT;O ;12;0.0
2022/12/31 00:00:00.000000000;6600.0;565;1;AT1;AT;O ;299;0.0
2022/12/31 00:00:00.000000000;6600.0;565;1;AT1;AT;PD;253281;0.0
2022/12/31 00:00:00.000000000;6600.0;565;1;SF ;AT;O ;1;0.0
2022/12/31 00:00:00.000000000;6600.0;565;1;SF ;AT;PD;1757;0.0
2022/12/31 00:00:00.000000000;6600.0;570;1;AT1;AT;PD;330;0.0
2022/12/31 00:00:00.000000000;6600.0;570;1;RT ;AT;PD;120;0.0
2022/12/31 00:00:00.000000000;6600.0;575;1;AT1;  ;PD;2380;0.0
2022/12/31 00:00:00.000000000;6600.0;575;1;RT ;  ;PD;48;0.0
2022/12/31 00:00:00.000000000;6600.0;575;2;AT1;  ;PD;1229;0.0
2022/12/31 00:00:00.000000000;6600.0;575;2;RT ;  ;PD;39;0.0
2022/12/31 00:00:00.000000000;6600.0;575;12;AT1;  ;PD;833;0.0
2022/12/31 00:00:00.000000000;6600.0;575;20;AT1;  ;PD;62;0.0
2022/12/31 00:00:00.000000000;6600.0;   ;  ;   ;AT;  ;1807027;0.0
2022/12/31 00:00:00.000000000;6600.0;   ;  ;   ;DS;  ;336752;0.0
2022/12/31 00:00:00.000000000;6600.0;000;00;0  ;  ;0 ;128;0.0
2022/12/31 00:00:00.000000000;6600.0;000;00;0  ;  ;O ;14377;115.290652
2022/12/31 00:00:00.000000000;6600.0;000;00;0  ;  ;OD;1073;189.716104
2022/12/31 00:00:00.000000000;6600.0;000;00;0  ;  ;PD;4018;0.0
2022/12/31 00:00:00.000000000;6600.0;000;00;0  ;AT;O ;150;0.0
2022/12/31 00:00:00.000000000;6600.0;000;00;0  ;AT;OD;6;0.0
2022/12/31 00:00:00.000000000;6600.0;000;00;0  ;AT;PD;989;0.0
2022/12/31 00:00:00.000000000;6600.0;000;00;AT1;  ;O ;1214;68.735314
2022/12/31 00:00:00.000000000;6600.0;000;00;AT1;  ;PD;40;2.678332
2022/12/31 00:00:00.000000000;6600.0;000;00;COM;AT;OD;6;0.0
2022/12/31 00:00:00.000000000;6600.0;000;00;COM;AT;PD;2448;0.0
2022/12/31 00:00:00.000000000;6600.0;000;02;AT1;  ;PD;13;0.126036
2022/12/31 00:00:00.000000000;6600.0;125;02;AT1;  ;PD;882;0.0
2022/12/31 00:00:00.000000000;6600.0;160;01;AT1;AT;O ;25;0.0
2022/12/31 00:00:00.000000000;6600.0;160;01;AT1;AT;PD;3585;0.0
2022/12/31 00:00:00.000000000;6600.0;160;01;RT ;AT;O ;15;0.0
2022/12/31 00:00:00.000000000;6600.0;160;01;RT ;AT;PD;71;0.0
2022/12/31 00:00:00.000000000;6600.0;160;02;AT1;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6600.0;160;04;AT1;AT;PD;6;0.0
2022/12/31 00:00:00.000000000;6600.0;160;10;AT1;AT;PD;9;0.0
2022/12/31 00:00:00.000000000;6600.0;190;00;AT1;  ;PD;3;0.097623
2022/12/31 00:00:00.000000000;6600.0;190;01;   ;  ;PD;10;1.363745
2022/12/31 00:00:00.000000000;6600.0;190;01;0  ;  ;PD;640;35.886264
2022/12/31 00:00:00.000000000;6600.0;190;01;AT1;  ;PD;72590;11456.454065
2022/12/31 00:00:00.000000000;6600.0;190;02;   ;  ;PD;5;0.053615
2022/12/31 00:00:00.000000000;6600.0;190;02;0  ;  ;PD;61777;711.404952
2022/12/31 00:00:00.000000000;6600.0;190;02;AT1;  ;PD;1927212;52859.952739
2022/12/31 00:00:00.000000000;6600.0;210;01;AT1;AT;O ;10;0.0
2022/12/31 00:00:00.000000000;6600.0;210;01;AT1;AT;PD;1110;0.0
2022/12/31 00:00:00.000000000;6600.0;210;01;RT ;AT;O ;30;0.0
2022/12/31 00:00:00.000000000;6600.0;210;01;RT ;AT;PD;15;0.0
2022/12/31 00:00:00.000000000;6600.0;255;01;AT1;  ;PD;251600;0.0
2022/12/31 00:00:00.000000000;6600.0;255;02;AT1;  ;PD;2953;0.0
2022/12/31 00:00:00.000000000;6600.0;340;01;AT1;  ;PD;3087;0.0
2022/12/31 00:00:00.000000000;6600.0;340;01;RT ;  ;PD;61;0.0
2022/12/31 00:00:00.000000000;6600.0;345;01;AT1;AT;PD;13;0.0
2022/12/31 00:00:00.000000000;6611.0;0.0;0;0  ;  ;0 ;53;0.0
2022/12/31 00:00:00.000000000;6611.0;0.0;0;0  ;  ;O ;2944;29.465647999999998
2022/12/31 00:00:00.000000000;6611.0;0.0;0;0  ;  ;OD;22;0.591146
2022/12/31 00:00:00.000000000;6611.0;0.0;0;0  ;  ;PD;3260;0.0
2022/12/31 00:00:00.000000000;6611.0;0.0;0;0  ;AT;O ;2885;0.0
2022/12/31 00:00:00.000000000;6611.0;0.0;0;0  ;AT;OD;20;0.0
2022/12/31 00:00:00.000000000;6611.0;0.0;0;0  ;AT;PD;18440;0.0
2022/12/31 00:00:00.000000000;6611.0;0.0;0;AT1;  ;O ;2828;100.999832
2022/12/31 00:00:00.000000000;6611.0;0.0;0;AT1;  ;OD;858;44.110502000000004
2022/12/31 00:00:00.000000000;6611.0;0.0;0;COM;AT;O ;3;0.0
2022/12/31 00:00:00.000000000;6611.0;0.0;0;COM;AT;PD;18140;0.0
2022/12/31 00:00:00.000000000;6611.0;135;2;AT1;  ;PD;33;0.0
2022/12/31 00:00:00.000000000;6611.0;135;2;SF ;  ;PD;10;0.0
2022/12/31 00:00:00.000000000;6611.0;160;1;AT1;AT;PD;4951;0.0
2022/12/31 00:00:00.000000000;6611.0;160;1;RT ;AT;PD;37;0.0
2022/12/31 00:00:00.000000000;6611.0;160;1;SF ;AT;PD;669;0.0
2022/12/31 00:00:00.000000000;6611.0;160;4;AT1;AT;PD;43;0.0
2022/12/31 00:00:00.000000000;6611.0;160;4;SF ;AT;PD;100;0.0
2022/12/31 00:00:00.000000000;6611.0;160;6;AT1;AT;PD;14;0.0
2022/12/31 00:00:00.000000000;6611.0;160;10;AT1;AT;PD;17;0.0
2022/12/31 00:00:00.000000000;6611.0;160;10;SF ;AT;PD;13;0.0
2022/12/31 00:00:00.000000000;6611.0;160;12;AT1;AT;PD;102;0.0
2022/12/31 00:00:00.000000000;6611.0;160;12;SF ;AT;PD;6;0.0
2022/12/31 00:00:00.000000000;6611.0;190.0;2;0  ;  ;PD;37883;777.595313
2022/12/31 00:00:00.000000000;6611.0;190.0;2;AT1;  ;PD;785302;20875.994395
2022/12/31 00:00:00.000000000;6611.0;210;1;RT ;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6611.0;210;2;AT1;AT;PD;32;0.0
2022/12/31 00:00:00.000000000;6611.0;210;2;RT ;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6611.0;255;1;AT1;  ;PD;78268;0.0
2022/12/31 00:00:00.000000000;6611.0;255;2;AT1;  ;PD;409;0.0
2022/12/31 00:00:00.000000000;6611.0;295;1;AT1;  ;PD;87105;0.0
2022/12/31 00:00:00.000000000;6611.0;295;11;AT1;  ;PD;158577;0.0
2022/12/31 00:00:00.000000000;6611.0;295;11;SF ;  ;PD;11192;0.0
2022/12/31 00:00:00.000000000;6611.0;295;13;SF ;  ;PD;325;0.0
2022/12/31 00:00:00.000000000;6611.0;345;1;AT1;AT;PD;294;0.0
2022/12/31 00:00:00.000000000;6611.0;345;1;RT ;AT;PD;3;0.0
2022/12/31 00:00:00.000000000;6611.0;565;1;AT1;AT;O ;2;0.0
2022/12/31 00:00:00.000000000;6611.0;565;1;AT1;AT;PD;8729;0.0
2022/12/31 00:00:00.000000000;6611.0;565;1;SF ;AT;PD;723;0.0
2022/12/31 00:00:00.000000000;6611.0;565;3;AT1;AT;PD;2;0.0
2022/12/31 00:00:00.000000000;6611.0;565;3;SF ;AT;PD;11;0.0
2022/12/31 00:00:00.000000000;6611.0;570;1;AT1;AT;PD;29;0.0
2022/12/31 00:00:00.000000000;6611.0;570;1;RT ;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6611.0;575;1;AT1;  ;PD;534;0.0
2022/12/31 00:00:00.000000000;6611.0;575;1;RT ;  ;PD;13;0.0
2022/12/31 00:00:00.000000000;6611.0;575;2;AT1;  ;PD;254;0.0
2022/12/31 00:00:00.000000000;6611.0;575;2;RT ;  ;PD;4;0.0
2022/12/31 00:00:00.000000000;6611.0;575;12;AT1;  ;PD;166;0.0
2022/12/31 00:00:00.000000000;6611.0;575;20;AT1;  ;PD;16;0.0
2022/12/31 00:00:00.000000000;6611.0;   ;  ;   ;AT;  ;274824;0.0
2022/12/31 00:00:00.000000000;6611.0;   ;  ;   ;DS;  ;51544;0.0
2022/12/31 00:00:00.000000000;6611.0;000;00;0  ;  ;CS;1;0.0
2022/12/31 00:00:00.000000000;6611.0;000;00;0  ;  ;O ;178;2.970674
2022/12/31 00:00:00.000000000;6611.0;000;00;0  ;  ;OD;6;0.044512
2022/12/31 00:00:00.000000000;6611.0;000;00;0  ;  ;PD;275;0.0
2022/12/31 00:00:00.000000000;6611.0;000;00;0  ;AT;O ;80;0.0
2022/12/31 00:00:00.000000000;6611.0;000;00;0  ;AT;OD;18;0.0
2022/12/31 00:00:00.000000000;6611.0;000;00;AT1;  ;O ;22;0.845598
2022/12/31 00:00:00.000000000;6611.0;000;00;AT1;  ;OD;16;0.432624
2022/12/31 00:00:00.000000000;6611.0;125;02;AT1;  ;PD;84;0.0
2022/12/31 00:00:00.000000000;6611.0;125;02;RT ;  ;PD;1;0.0
2022/12/31 00:00:00.000000000;6611.0;125;02;SF ;  ;PD;63;0.0
2022/12/31 00:00:00.000000000;6611.0;160;01;AT1;AT;PD;352;0.0
2022/12/31 00:00:00.000000000;6611.0;160;01;RT ;AT;PD;8;0.0
2022/12/31 00:00:00.000000000;6611.0;160;01;SF ;AT;PD;1;0.0
2022/12/31 00:00:00.000000000;6611.0;190;01;0  ;  ;PD;39;1.236435
2022/12/31 00:00:00.000000000;6611.0;190;01;AT1;  ;PD;1784;134.539343
2022/12/31 00:00:00.000000000;6611.0;190;02;0  ;  ;PD;861;11.142045
2022/12/31 00:00:00.000000000;6611.0;190;02;AT1;  ;PD;190177;3127.148906
2022/12/31 00:00:00.000000000;6611.0;210;01;AT1;AT;PD;66;0.0
2022/12/31 00:00:00.000000000;6611.0;210;01;RT ;AT;PD;2;0.0
2022/12/31 00:00:00.000000000;6611.0;255;01;AT1;  ;PD;18891;0.0
2022/12/31 00:00:00.000000000;6611.0;255;02;AT1;  ;PD;238;0.0
2022/12/31 00:00:00.000000000;6611.0;340;01;AT1;  ;PD;56;0.0
2022/12/31 00:00:00.000000000;6611.0;340;01;SF ;  ;PD;4;0.0
2022/12/31 00:00:00.000000000;6611.0;345;01;RT ;AT;PD;3;0.0
2022/12/31 00:00:00.000000000;6611.0;;2;0  ;  ;PD;1;0.00523
2022/12/31 00:00:00.000000000;6611.0;;2;AT1;  ;PD;37;0.856983
2023/12/31 00:00:00.000000000;26.0;0.0;0;0  ;  ;CO;11;0.0
2023/12/31 00:00:00.000000000;26.0;0.0;0;0  ;  ;CS;1;0.0
2023/12/31 00:00:00.000000000;26.0;0.0;0;0  ;  ;G ;2;0.0
2023/12/31 00:00:00.000000000;26.0;0.0;0;0  ;  ;O ;40483;846.886832
2023/12/31 00:00:00.000000000;26.0;0.0;0;0  ;  ;OD;721;0.0
2023/12/31 00:00:00.000000000;26.0;0.0;0;0  ;  ;PD;1644;10.410596
2023/12/31 00:00:00.000000000;26.0;0.0;0;0  ;AT;O ;12785;0.0
2023/12/31 00:00:00.000000000;26.0;0.0;0;0  ;AT;PD;51000;0.0
2023/12/31 00:00:00.000000000;26.0;0.0;0;AT1;  ;O ;5447;132.483476
2023/12/31 00:00:00.000000000;26.0;0.0;0;AT1;  ;PD;16360;1234.08682
2023/12/31 00:00:00.000000000;26.0;0.0;0;COM;AT;O ;3444;0.0
2023/12/31 00:00:00.000000000;26.0;0.0;0;COM;AT;PD;157464;0.0
2023/12/31 00:00:00.000000000;26.0;135;1;AT1;  ;PD;65;0.0
2023/12/31 00:00:00.000000000;26.0;135;2;AT1;  ;PD;4;0.0
2023/12/31 00:00:00.000000000;26.0;160;1;AT1;AT;O ;222;0.0
2023/12/31 00:00:00.000000000;26.0;160;1;AT1;AT;PD;24642;0.0
2023/12/31 00:00:00.000000000;26.0;160;2;AT1;AT;PD;252;0.0
2023/12/31 00:00:00.000000000;26.0;160;3;AT1;AT;O ;135;0.0
2023/12/31 00:00:00.000000000;26.0;160;3;AT1;AT;PD;23850;0.0
2023/12/31 00:00:00.000000000;26.0;160;3;SF ;AT;O ;11;0.0
2023/12/31 00:00:00.000000000;26.0;160;3;SF ;AT;PD;14938;0.0
2023/12/31 00:00:00.000000000;26.0;160;4;AT1;AT;PD;401;0.0
2023/12/31 00:00:00.000000000;26.0;160;6;AT1;AT;PD;68;0.0
2023/12/31 00:00:00.000000000;26.0;160;6;SF ;AT;PD;60;0.0
2023/12/31 00:00:00.000000000;26.0;160;10;AT1;AT;PD;3;0.0
2023/12/31 00:00:00.000000000;26.0;160;10;SF ;AT;PD;1;0.0
2023/12/31 00:00:00.000000000;26.0;160;12;AT1;AT;PD;162;0.0
2023/12/31 00:00:00.000000000;26.0;160;12;SF ;AT;PD;9;0.0
2023/12/31 00:00:00.000000000;26.0;160;15;AT1;AT;PD;3;0.0
2023/12/31 00:00:00.000000000;26.0;190.0;2;0  ;  ;O ;5;0.073241
2023/12/31 00:00:00.000000000;26.0;190.0;2;0  ;  ;PD;22700;984.596949
